ensembl ,gene ,log2FC,pvalue,padj,cell,timepoint
ENSG00000229084,LINC00226,-0.7968177,0.28938731,NA,HuH7,mid
ENSG00000229102,RP11-360P21.2,0.251349647,0.728697331,NA,HepG2,mid
ENSG00000229102,RP11-360P21.2,0.247641108,0.695325142,NA,HuH7,mid
ENSG00000229102,RP11-360P21.2,-0.051020208,0.94710901,NA,HepG2,late
ENSG00000229102,RP11-360P21.2,0.988285188,0.191719978,NA,HepG2,early
ENSG00000229102,RP11-360P21.2,-0.781846907,0.197397871,NA,HuH7,early
ENSG00000229108,AC005550.4,0.060544431,0.929694686,NA,HuH7,early
ENSG00000229108,AC005550.4,-0.21451564,0.768386463,NA,HuH7,mid
ENSG00000229108,AC005550.4,-0.724123025,0.360946774,NA,HepG2,late
ENSG00000229108,AC005550.4,-0.686881144,0.387508108,NA,HepG2,early
ENSG00000229108,AC005550.4,0.464931835,0.553482729,NA,HepG2,mid
ENSG00000229109,RP11-439K3.1,0.825384813,0.277785928,NA,HepG2,late
ENSG00000229109,RP11-439K3.1,0.177029342,0.78899144,NA,HuH7,mid
ENSG00000229109,RP11-439K3.1,-0.875617257,0.258478567,NA,HepG2,early
ENSG00000229109,RP11-439K3.1,-0.104248546,0.887635261,NA,HepG2,mid
ENSG00000229109,RP11-439K3.1,-0.852213665,0.178544651,NA,HuH7,early
ENSG00000229111,MED4-AS1,-0.308990751,0.697132654,NA,HepG2,late
ENSG00000229111,MED4-AS1,-1.199304391,0.129470519,NA,HepG2,early
ENSG00000229111,MED4-AS1,-1.166632608,0.106967283,NA,HuH7,early
ENSG00000229111,MED4-AS1,-0.225465697,0.772571578,NA,HepG2,mid
ENSG00000229111,MED4-AS1,-0.689097771,0.357332829,NA,HuH7,mid
ENSG00000229116,RP11-20J15.3,-0.365775233,0.62529419,NA,HepG2,late
ENSG00000229116,RP11-20J15.3,-0.310785956,0.679706466,NA,HepG2,early
ENSG00000229116,RP11-20J15.3,-0.501625358,0.480892812,NA,HepG2,mid
ENSG00000229116,RP11-20J15.3,0.779184019,0.236928889,NA,HuH7,mid
ENSG00000229116,RP11-20J15.3,-0.166732547,0.791353726,NA,HuH7,early
ENSG00000229140,CCDC26,0.265422624,0.530189417,NA,HuH7,mid
ENSG00000229140,CCDC26,0.084990804,0.861597871,NA,HepG2,mid
ENSG00000229140,CCDC26,-0.279071692,0.477793705,NA,HuH7,early
ENSG00000229154,KCNQ5-AS1,0.528987556,0.472461333,NA,HepG2,early
ENSG00000229154,KCNQ5-AS1,0.047660507,0.941024364,NA,HuH7,mid
ENSG00000229154,KCNQ5-AS1,-0.991567783,0.157793334,NA,HepG2,mid
ENSG00000229154,KCNQ5-AS1,0.183632255,0.759382259,NA,HuH7,early
ENSG00000229154,KCNQ5-AS1,-0.31375592,0.668894993,NA,HepG2,late
ENSG00000229155,RP11-528A4.2,-1.166259985,0.079202821,NA,HepG2,mid
ENSG00000229155,RP11-528A4.2,0.310884279,0.578091817,NA,HuH7,mid
ENSG00000229155,RP11-528A4.2,0.2552343,0.621973116,NA,HuH7,early
ENSG00000229155,RP11-528A4.2,-1.724829226,0.018714968,NA,HepG2,late
ENSG00000229155,RP11-528A4.2,-2.453969023,0.000821681,NA,HepG2,early
ENSG00000229162,RP11-84D1.1,0.900346498,0.116951382,NA,HuH7,mid
ENSG00000229162,RP11-84D1.1,-0.408230393,0.570740761,NA,HepG2,late
ENSG00000229162,RP11-84D1.1,-0.528167969,0.424854596,NA,HepG2,mid
ENSG00000229162,RP11-84D1.1,-0.869093227,0.22520533,NA,HepG2,early
ENSG00000229162,RP11-84D1.1,0.521085493,0.336004885,NA,HuH7,early
ENSG00000229167,RP11-73M7.1,-0.535343261,0.173287821,NA,HuH7,mid
ENSG00000229167,RP11-73M7.1,-0.552179132,0.27142363,NA,HepG2,mid
ENSG00000229167,RP11-73M7.1,0.55136678,0.115732204,NA,HuH7,early
ENSG00000229175,LINC00382,0.010420313,0.987427389,NA,HepG2,early
ENSG00000229175,LINC00382,-0.481154249,0.433252958,NA,HepG2,mid
ENSG00000229175,LINC00382,0.494620213,0.304428217,NA,HuH7,early
ENSG00000229175,LINC00382,0.74458907,0.150091581,NA,HuH7,mid
ENSG00000229188,RP4-553F4.2,0.315056689,0.678961143,NA,HepG2,late
ENSG00000229188,RP4-553F4.2,-1.127086172,0.132924757,NA,HepG2,mid
ENSG00000229188,RP4-553F4.2,-0.354452566,0.585913497,NA,HuH7,mid
ENSG00000229188,RP4-553F4.2,-0.451799418,0.556173081,NA,HepG2,early
ENSG00000229188,RP4-553F4.2,-0.167631601,0.781643306,NA,HuH7,early
ENSG00000229190,RP11-390B4.3,-0.237006533,0.736534566,NA,HepG2,early
ENSG00000229190,RP11-390B4.3,0.549555043,0.427557571,NA,HepG2,late
ENSG00000229190,RP11-390B4.3,-0.107152053,0.869109192,NA,HepG2,mid
ENSG00000229190,RP11-390B4.3,0.417220546,0.425278324,NA,HuH7,early
ENSG00000229190,RP11-390B4.3,0.951572281,0.086598281,NA,HuH7,mid
ENSG00000229192,AC004870.3,-0.532010168,0.457822073,NA,HepG2,mid
ENSG00000229192,AC004870.3,-0.121737485,0.832094183,NA,HuH7,early
ENSG00000229192,AC004870.3,0.20558716,0.737514089,NA,HuH7,mid
ENSG00000229192,AC004870.3,0.065452238,0.930242567,NA,HepG2,early
ENSG00000229192,AC004870.3,0.0059247,0.9936986,NA,HepG2,late
ENSG00000229201,RP5-827O9.1,-1.011294352,0.198209831,NA,HepG2,late
ENSG00000229201,RP5-827O9.1,-1.952369432,0.012578172,NA,HepG2,early
ENSG00000229201,RP5-827O9.1,-0.370667123,0.627802474,NA,HepG2,mid
ENSG00000229201,RP5-827O9.1,-0.499491607,0.475395199,NA,HuH7,early
ENSG00000229201,RP5-827O9.1,0.074800044,0.918017369,NA,HuH7,mid
ENSG00000229205,LINC00200,-0.068771006,0.897575071,NA,HuH7,early
ENSG00000229205,LINC00200,0.165464008,0.774343466,NA,HuH7,mid
ENSG00000229205,LINC00200,-0.391716583,0.548109085,NA,HepG2,mid
ENSG00000229224,AC105398.3,-0.869068603,0.197587206,NA,HepG2,mid
ENSG00000229224,AC105398.3,0.734732201,0.302270109,NA,HepG2,early
ENSG00000229224,AC105398.3,-1.014749423,0.077134213,NA,HuH7,early
ENSG00000229224,AC105398.3,-0.723837196,0.315887805,NA,HepG2,late
ENSG00000229224,AC105398.3,-0.331745408,0.583987658,NA,HuH7,mid
ENSG00000229225,RP11-5P4.3,-1.029535499,0.196062638,NA,HuH7,early
ENSG00000229225,RP11-5P4.3,0.023559052,0.975902674,NA,HepG2,late
ENSG00000229225,RP11-5P4.3,0.349481846,0.6632778,NA,HuH7,mid
ENSG00000229225,RP11-5P4.3,0.027992137,0.971147132,NA,HepG2,early
ENSG00000229225,RP11-5P4.3,-0.196951621,0.805970351,NA,HepG2,mid
ENSG00000229227,RP11-38L15.2,-0.333676466,0.58232282,NA,HuH7,mid
ENSG00000229227,RP11-38L15.2,0.498767448,0.359095284,NA,HuH7,early
ENSG00000229227,RP11-38L15.2,-0.075036613,0.911176192,NA,HepG2,early
ENSG00000229227,RP11-38L15.2,0.459838282,0.445502207,NA,HepG2,mid
ENSG00000229227,RP11-38L15.2,0.75963545,0.243678995,NA,HepG2,late
ENSG00000229242,RP5-1111A8.3,0.159606581,0.797253372,NA,HuH7,early
ENSG00000229242,RP5-1111A8.3,-1.231542417,0.111782472,NA,HepG2,early
ENSG00000229242,RP5-1111A8.3,-0.107561173,0.883541826,NA,HepG2,mid
ENSG00000229242,RP5-1111A8.3,0.132932118,0.841348611,NA,HuH7,mid
ENSG00000229242,RP5-1111A8.3,-1.404858539,0.069536634,NA,HepG2,late
ENSG00000229245,RP11-542K23.7,-0.115761863,0.87558612,NA,HepG2,mid
ENSG00000229245,RP11-542K23.7,0.271378345,0.651428188,NA,HuH7,early
ENSG00000229245,RP11-542K23.7,0.445374315,0.560817835,NA,HepG2,early
ENSG00000229245,RP11-542K23.7,0.428316009,0.503806577,NA,HuH7,mid
ENSG00000229245,RP11-542K23.7,0.208159232,0.787176023,NA,HepG2,late
ENSG00000229246,RP11-521J24.1,0.687016901,0.276908887,NA,HuH7,early
ENSG00000229246,RP11-521J24.1,1.31438943,0.089442801,NA,HepG2,mid
ENSG00000229246,RP11-521J24.1,2.267272529,0.004227828,NA,HepG2,early
ENSG00000229246,RP11-521J24.1,2.08198982,0.008812272,NA,HepG2,late
ENSG00000229246,RP11-521J24.1,0.872331936,0.192023219,NA,HuH7,mid
ENSG00000229249,LINC00446,0.348937893,0.614018218,NA,HepG2,late
ENSG00000229249,LINC00446,1.214593876,0.073263227,NA,HepG2,early
ENSG00000229249,LINC00446,-0.0224984,0.964248073,NA,HuH7,early
ENSG00000229249,LINC00446,0.547066079,0.383678814,NA,HepG2,mid
ENSG00000229249,LINC00446,-0.46621348,0.397540782,NA,HuH7,mid
ENSG00000229255,RP11-407H12.8,1.08049064,0.178448803,NA,HepG2,late
ENSG00000229255,RP11-407H12.8,-0.002011718,0.997796945,NA,HuH7,early
ENSG00000229255,RP11-407H12.8,0.26400507,0.740420924,NA,HepG2,early
ENSG00000229255,RP11-407H12.8,0.032847003,0.967566032,NA,HepG2,mid
ENSG00000229255,RP11-407H12.8,-0.026142913,0.972654624,NA,HuH7,mid
ENSG00000229257,RP11-229P13.22,-0.900358433,0.263472186,NA,HepG2,mid
ENSG00000229257,RP11-229P13.22,-0.346155747,0.663377012,NA,HuH7,mid
ENSG00000229257,RP11-229P13.22,0.606606212,0.442792469,NA,HepG2,early
ENSG00000229257,RP11-229P13.22,-0.659816979,0.400585569,NA,HepG2,late
ENSG00000229257,RP11-229P13.22,-0.292149445,0.704416946,NA,HuH7,early
ENSG00000229258,RP11-552D8.1,-0.150174383,0.781087774,NA,HuH7,mid
ENSG00000229258,RP11-552D8.1,-0.140712385,0.819770096,NA,HepG2,mid
ENSG00000229258,RP11-552D8.1,-0.205464024,0.68023411,NA,HuH7,early
ENSG00000229258,RP11-552D8.1,-0.150174383,0.781087774,NA,HuH7,mid
ENSG00000229258,RP11-552D8.1,-0.140712385,0.819770096,NA,HepG2,mid
ENSG00000229258,RP11-552D8.1,-0.205464024,0.68023411,NA,HuH7,early
ENSG00000229262,RP4-726N1.2,0.195135279,0.712014293,NA,HuH7,mid
ENSG00000229262,RP4-726N1.2,-0.002952957,0.996638192,NA,HepG2,early
ENSG00000229262,RP4-726N1.2,0.058774784,0.927552299,NA,HepG2,mid
ENSG00000229262,RP4-726N1.2,0.158336091,0.745609867,NA,HuH7,early
ENSG00000229272,RP11-498J9.2,-0.857357967,0.280452693,NA,HepG2,early
ENSG00000229272,RP11-498J9.2,0.102166383,0.887563294,NA,HuH7,early
ENSG00000229272,RP11-498J9.2,-1.700875501,0.03304461,NA,HepG2,mid
ENSG00000229272,RP11-498J9.2,0.529997022,0.480929102,NA,HuH7,mid
ENSG00000229272,RP11-498J9.2,-0.683576948,0.38941384,NA,HepG2,late
ENSG00000229274,XXbac-BPG13B8.10,0.107133648,0.883668289,NA,HepG2,early
ENSG00000229274,XXbac-BPG13B8.10,0.332535824,0.56671097,NA,HuH7,early
ENSG00000229274,XXbac-BPG13B8.10,0.71516671,0.247122596,NA,HuH7,mid
ENSG00000229274,XXbac-BPG13B8.10,-0.13077695,0.858294556,NA,HepG2,late
ENSG00000229274,XXbac-BPG13B8.10,0.288689698,0.670641988,NA,HepG2,mid
ENSG00000229274,XXbac-BPG13B8.10,0.107133648,0.883668289,NA,HepG2,early
ENSG00000229274,XXbac-BPG13B8.10,0.332535824,0.56671097,NA,HuH7,early
ENSG00000229274,XXbac-BPG13B8.10,0.71516671,0.247122596,NA,HuH7,mid
ENSG00000229274,XXbac-BPG13B8.10,-0.13077695,0.858294556,NA,HepG2,late
ENSG00000229274,XXbac-BPG13B8.10,0.288689698,0.670641988,NA,HepG2,mid
ENSG00000229275,LL22NC03-121E8.3,-0.727426451,0.230429719,NA,HuH7,early
ENSG00000229275,LL22NC03-121E8.3,-0.213697589,0.73757846,NA,HuH7,mid
ENSG00000229275,LL22NC03-121E8.3,-1.663190567,0.02806467,NA,HepG2,early
ENSG00000229275,LL22NC03-121E8.3,-1.034645898,0.14896482,NA,HepG2,mid
ENSG00000229275,LL22NC03-121E8.3,-0.964922291,0.202206046,NA,HepG2,late
ENSG00000229282,RP1-40E16.2,-0.323642431,0.669517861,NA,HuH7,mid
ENSG00000229282,RP1-40E16.2,-0.563999963,0.437235031,NA,HuH7,early
ENSG00000229282,RP1-40E16.2,-0.198003647,0.803461421,NA,HepG2,mid
ENSG00000229282,RP1-40E16.2,0.878879092,0.272193814,NA,HepG2,early
ENSG00000229282,RP1-40E16.2,-0.472664038,0.55327966,NA,HepG2,late
ENSG00000229283,RP5-1125M8.2,0.869458972,0.209476171,NA,HuH7,early
ENSG00000229283,RP5-1125M8.2,-1.238886922,0.119928862,NA,HepG2,mid
ENSG00000229283,RP5-1125M8.2,0.778563823,0.287139209,NA,HuH7,mid
ENSG00000229283,RP5-1125M8.2,-0.512134604,0.519488474,NA,HepG2,early
ENSG00000229283,RP5-1125M8.2,-0.888391806,0.260842356,NA,HepG2,late
ENSG00000229294,RP5-1044H5.1,0.084028963,0.908378677,NA,HepG2,mid
ENSG00000229294,RP5-1044H5.1,0.438025028,0.495200969,NA,HuH7,mid
ENSG00000229294,RP5-1044H5.1,-0.411749781,0.594306375,NA,HepG2,late
ENSG00000229294,RP5-1044H5.1,0.895934843,0.132149276,NA,HuH7,early
ENSG00000229294,RP5-1044H5.1,1.25309198,0.097887605,NA,HepG2,early
ENSG00000229301,RP5-905H7.8,NA,NA,NA,HuH7,late
ENSG00000229301,RP5-905H7.8,NA,NA,NA,HepG2,early
ENSG00000229301,RP5-905H7.8,NA,NA,NA,HepG2,mid
ENSG00000229301,RP5-905H7.8,NA,NA,NA,HuH7,early
ENSG00000229301,RP5-905H7.8,NA,NA,NA,HepG2,late
ENSG00000229301,RP5-905H7.8,NA,NA,NA,HuH7,mid
ENSG00000229308,AC010084.1,0,1,NA,HepG2,early
ENSG00000229308,AC010084.1,0,1,NA,HepG2,late
ENSG00000229308,AC010084.1,0.495302411,0.183961879,NA,HepG2,mid
ENSG00000229308,AC010084.1,-0.022420998,0.962392394,NA,HuH7,early
ENSG00000229308,AC010084.1,0,1,NA,HuH7,mid
ENSG00000229309,RP11-452B18.2,0.863407271,0.254109828,NA,HepG2,late
ENSG00000229309,RP11-452B18.2,0.271126061,0.600465083,NA,HuH7,early
ENSG00000229309,RP11-452B18.2,0.414392407,0.456770789,NA,HuH7,mid
ENSG00000229309,RP11-452B18.2,0.241638451,0.749658194,NA,HepG2,early
ENSG00000229309,RP11-452B18.2,0.900016089,0.2007694,NA,HepG2,mid
ENSG00000229312,RP11-470P21.2,0.071944209,0.922757027,NA,HepG2,early
ENSG00000229312,RP11-470P21.2,-0.168825706,0.7795827,NA,HuH7,mid
ENSG00000229312,RP11-470P21.2,-0.130894605,0.814941328,NA,HuH7,early
ENSG00000229312,RP11-470P21.2,0.771512276,0.289842084,NA,HepG2,late
ENSG00000229312,RP11-470P21.2,-0.255584033,0.715885951,NA,HepG2,mid
ENSG00000229315,MCHR2-AS1,-0.303791196,0.678352541,NA,HepG2,late
ENSG00000229315,MCHR2-AS1,-0.426076652,0.535704154,NA,HepG2,mid
ENSG00000229315,MCHR2-AS1,0.420980456,0.563610494,NA,HepG2,early
ENSG00000229315,MCHR2-AS1,0.051363485,0.932731312,NA,HuH7,mid
ENSG00000229315,MCHR2-AS1,-0.338000333,0.552889525,NA,HuH7,early
ENSG00000229334,AC046143.3,-0.272262799,0.616571976,NA,HepG2,mid
ENSG00000229345,RP11-332M4.1,-0.276995211,0.684550251,NA,HuH7,mid
ENSG00000229345,RP11-332M4.1,0.212325966,0.781672237,NA,HepG2,mid
ENSG00000229345,RP11-332M4.1,-0.480742066,0.542670921,NA,HepG2,early
ENSG00000229345,RP11-332M4.1,-0.427695187,0.505123206,NA,HuH7,early
ENSG00000229345,RP11-332M4.1,0.245250082,0.756093301,NA,HepG2,late
ENSG00000229352,AC007563.3,0.466564388,0.403930643,NA,HuH7,early
ENSG00000229352,AC007563.3,0.155121734,0.830564232,NA,HepG2,early
ENSG00000229352,AC007563.3,0.297697226,0.621421648,NA,HuH7,mid
ENSG00000229352,AC007563.3,0.408134695,0.542875472,NA,HepG2,mid
ENSG00000229352,AC007563.3,-0.328531892,0.658645111,NA,HepG2,late
ENSG00000229356,LRRC3-AS1,0.441805315,0.517216542,NA,HepG2,early
ENSG00000229356,LRRC3-AS1,-0.217233839,0.671477666,NA,HuH7,early
ENSG00000229356,LRRC3-AS1,0.191962684,0.759228029,NA,HepG2,mid
ENSG00000229356,LRRC3-AS1,-0.030819355,0.955399234,NA,HuH7,mid
ENSG00000229356,LRRC3-AS1,-0.084709574,0.902510857,NA,HepG2,late
ENSG00000229373,LINC00452,-0.184290018,0.707892063,NA,HuH7,mid
ENSG00000229373,LINC00452,-0.36544027,0.514184509,NA,HepG2,mid
ENSG00000229373,LINC00452,-0.207387353,0.646156781,NA,HuH7,early
ENSG00000229380,AC147651.5,-0.295767113,0.602031734,NA,HuH7,early
ENSG00000229380,AC147651.5,1.096721406,0.142756567,NA,HepG2,early
ENSG00000229380,AC147651.5,0.00469035,0.993845282,NA,HuH7,mid
ENSG00000229380,AC147651.5,-0.040160264,0.957912112,NA,HepG2,late
ENSG00000229380,AC147651.5,-0.094565935,0.895523373,NA,HepG2,mid
ENSG00000229385,AC010975.1,0.665878255,0.341482911,NA,HepG2,late
ENSG00000229385,AC010975.1,0.290307331,0.68106453,NA,HepG2,early
ENSG00000229385,AC010975.1,-0.021948575,0.968783819,NA,HuH7,mid
ENSG00000229385,AC010975.1,0.147199419,0.775816664,NA,HuH7,early
ENSG00000229385,AC010975.1,0.194167593,0.766849047,NA,HepG2,mid
ENSG00000229389,CTD-2022H16.1,-0.588261072,0.444729025,NA,HepG2,late
ENSG00000229389,CTD-2022H16.1,-0.433923912,0.503781279,NA,HuH7,early
ENSG00000229389,CTD-2022H16.1,-0.726971111,0.295763158,NA,HuH7,mid
ENSG00000229389,CTD-2022H16.1,-0.078963878,0.914535031,NA,HepG2,mid
ENSG00000229389,CTD-2022H16.1,-0.785646109,0.310091495,NA,HepG2,early
ENSG00000229400,RP11-3L21.2,-0.422002416,0.520063238,NA,HuH7,mid
ENSG00000229400,RP11-3L21.2,-1.145814239,0.138559871,NA,HepG2,late
ENSG00000229400,RP11-3L21.2,-0.17392787,0.820830104,NA,HepG2,early
ENSG00000229400,RP11-3L21.2,0.364396904,0.545872144,NA,HuH7,early
ENSG00000229400,RP11-3L21.2,-0.238274428,0.74577917,NA,HepG2,mid
ENSG00000229404,LINC00858,-0.486238895,0.156265034,NA,HuH7,mid
ENSG00000229404,LINC00858,-0.9495471,0.002680153,NA,HuH7,early
ENSG00000229404,LINC00858,-0.622260044,0.160563567,NA,HepG2,mid
ENSG00000229404,LINC00858,-0.486238895,0.156265034,NA,HuH7,mid
ENSG00000229404,LINC00858,-0.9495471,0.002680153,NA,HuH7,early
ENSG00000229404,LINC00858,-0.622260044,0.160563567,NA,HepG2,mid
ENSG00000229407,RP11-12M5.3,-0.215135479,0.770033809,NA,HepG2,mid
ENSG00000229407,RP11-12M5.3,-1.001422803,0.195001219,NA,HepG2,early
ENSG00000229407,RP11-12M5.3,0.241494106,0.701580564,NA,HuH7,mid
ENSG00000229407,RP11-12M5.3,0.399862226,0.49490217,NA,HuH7,early
ENSG00000229407,RP11-12M5.3,-0.075404648,0.922058869,NA,HepG2,late
ENSG00000229414,KCNQ1-AS1,0.55632042,0.237377277,NA,HuH7,early
ENSG00000229414,KCNQ1-AS1,0.703938119,0.166526522,NA,HuH7,mid
ENSG00000229414,KCNQ1-AS1,-0.658453581,0.267032622,NA,HepG2,mid
ENSG00000229414,KCNQ1-AS1,0.55632042,0.237377277,NA,HuH7,early
ENSG00000229414,KCNQ1-AS1,0.703938119,0.166526522,NA,HuH7,mid
ENSG00000229414,KCNQ1-AS1,-0.658453581,0.267032622,NA,HepG2,mid
ENSG00000229431,RP1-92O14.6,-0.061571819,0.923255434,NA,HepG2,mid
ENSG00000229431,RP1-92O14.6,0.127796179,0.853373832,NA,HepG2,early
ENSG00000229431,RP1-92O14.6,-1.601624505,0.029398874,NA,HepG2,late
ENSG00000229431,RP1-92O14.6,-0.72581923,0.178842386,NA,HuH7,mid
ENSG00000229431,RP1-92O14.6,-0.729658422,0.142435996,NA,HuH7,early
ENSG00000229433,RP11-329B9.1,-0.11122289,0.83705622,NA,HepG2,mid
ENSG00000229433,RP11-329B9.1,0.809306863,0.080209023,NA,HuH7,mid
ENSG00000229433,RP11-329B9.1,0.462487542,0.279645279,NA,HuH7,early
ENSG00000229434,AC017048.1,1.711915843,0.027344838,NA,HepG2,early
ENSG00000229434,AC017048.1,0.724129733,0.33325109,NA,HepG2,mid
ENSG00000229434,AC017048.1,1.505008318,0.051345104,NA,HepG2,late
ENSG00000229434,AC017048.1,-0.325726387,0.628090163,NA,HuH7,mid
ENSG00000229434,AC017048.1,-0.008801965,0.988760292,NA,HuH7,early
ENSG00000229437,LINC00366,-0.481789308,0.547050048,NA,HepG2,mid
ENSG00000229437,LINC00366,-0.978986544,0.217432314,NA,HepG2,early
ENSG00000229437,LINC00366,0.396524507,0.608284141,NA,HuH7,mid
ENSG00000229437,LINC00366,0.090341615,0.903526556,NA,HuH7,early
ENSG00000229437,LINC00366,-0.797925795,0.315846796,NA,HepG2,late
ENSG00000229443,LINC00433,-0.870018359,0.259623554,NA,HepG2,late
ENSG00000229443,LINC00433,-0.313338096,0.66853404,NA,HepG2,mid
ENSG00000229443,LINC00433,-0.31791232,0.678073181,NA,HepG2,early
ENSG00000229443,LINC00433,0.373451595,0.561462574,NA,HuH7,mid
ENSG00000229443,LINC00433,0.132649011,0.825872578,NA,HuH7,early
ENSG00000229444,RP11-184I16.4,-0.083966313,0.889222787,NA,HepG2,mid
ENSG00000229444,RP11-184I16.4,0.06646781,0.890082806,NA,HuH7,early
ENSG00000229444,RP11-184I16.4,0.201145361,0.698282144,NA,HuH7,mid
ENSG00000229444,RP11-184I16.4,-0.283982836,0.673689084,NA,HepG2,late
ENSG00000229444,RP11-184I16.4,-0.117996763,0.858815382,NA,HepG2,early
ENSG00000229454,RP11-202I11.2,-0.144058938,0.856635416,NA,HepG2,early
ENSG00000229454,RP11-202I11.2,0.084044748,0.904459818,NA,HuH7,early
ENSG00000229454,RP11-202I11.2,0.448458891,0.574432131,NA,HepG2,late
ENSG00000229454,RP11-202I11.2,0.357206312,0.649349155,NA,HepG2,mid
ENSG00000229454,RP11-202I11.2,0.095683197,0.896805353,NA,HuH7,mid
ENSG00000229457,AC006227.1,-0.773954782,0.248810113,NA,HepG2,early
ENSG00000229457,AC006227.1,-0.037630955,0.949644046,NA,HepG2,mid
ENSG00000229457,AC006227.1,0.184597948,0.698206181,NA,HuH7,early
ENSG00000229457,AC006227.1,0.369681527,0.471607771,NA,HuH7,mid
ENSG00000229458,RP11-202D18.2,0.277117383,0.716602804,NA,HepG2,late
ENSG00000229458,RP11-202D18.2,-0.674052047,0.381025901,NA,HepG2,early
ENSG00000229458,RP11-202D18.2,-0.372595062,0.612665587,NA,HepG2,mid
ENSG00000229458,RP11-202D18.2,0.076698018,0.907797965,NA,HuH7,mid
ENSG00000229458,RP11-202D18.2,0.701240212,0.25105615,NA,HuH7,early
ENSG00000229459,AC023669.1,-0.078134038,0.894897761,NA,HuH7,early
ENSG00000229459,AC023669.1,-1.727485506,0.022486639,NA,HepG2,early
ENSG00000229459,AC023669.1,-0.505922553,0.471854908,NA,HepG2,mid
ENSG00000229459,AC023669.1,-0.645833825,0.390229016,NA,HepG2,late
ENSG00000229459,AC023669.1,0.349614488,0.57690076,NA,HuH7,mid
ENSG00000229466,RP11-56I23.1,0.301749025,0.674465959,NA,HuH7,early
ENSG00000229466,RP11-56I23.1,-1.787289194,0.023344772,NA,HepG2,early
ENSG00000229466,RP11-56I23.1,0.582282771,0.438191732,NA,HuH7,mid
ENSG00000229466,RP11-56I23.1,-0.75457369,0.338408687,NA,HepG2,mid
ENSG00000229466,RP11-56I23.1,-1.255795661,0.112502811,NA,HepG2,late
ENSG00000229481,CTD-2554C21.3,-0.203404226,0.634399957,NA,HuH7,early
ENSG00000229481,CTD-2554C21.3,-0.062112209,0.893863827,NA,HuH7,mid
ENSG00000229481,CTD-2554C21.3,-0.793613733,0.152598489,NA,HepG2,mid
ENSG00000229484,RP5-888M10.2,0.147819163,0.815408496,NA,HuH7,early
ENSG00000229484,RP5-888M10.2,0.169992121,0.801173783,NA,HuH7,mid
ENSG00000229484,RP5-888M10.2,-0.394771491,0.60471667,NA,HepG2,early
ENSG00000229484,RP5-888M10.2,-0.155698241,0.836979964,NA,HepG2,late
ENSG00000229484,RP5-888M10.2,-0.422004357,0.560152519,NA,HepG2,mid
ENSG00000229491,RP11-342D14.1,0.28576725,0.679202908,NA,HepG2,mid
ENSG00000229491,RP11-342D14.1,-0.771382271,0.302923986,NA,HepG2,early
ENSG00000229491,RP11-342D14.1,0.758654017,0.29604833,NA,HepG2,late
ENSG00000229491,RP11-342D14.1,0.319666227,0.622076601,NA,HuH7,mid
ENSG00000229491,RP11-342D14.1,0.529856949,0.380012851,NA,HuH7,early
ENSG00000229494,AC012494.1,0.256976015,0.510591492,NA,HuH7,mid
ENSG00000229494,AC012494.1,0.672130154,0.127920262,NA,HepG2,mid
ENSG00000229494,AC012494.1,-0.140293448,0.698105747,NA,HuH7,early
ENSG00000229494,AC012494.1,0.256976015,0.510591492,NA,HuH7,mid
ENSG00000229494,AC012494.1,0.672130154,0.127920262,NA,HepG2,mid
ENSG00000229494,AC012494.1,-0.140293448,0.698105747,NA,HuH7,early
ENSG00000229495,RP11-173D14.3,-0.049099198,0.907865923,NA,HuH7,early
ENSG00000229495,RP11-173D14.3,-0.078381511,0.86547244,NA,HuH7,mid
ENSG00000229495,RP11-173D14.3,-0.477929887,0.407098797,NA,HepG2,mid
ENSG00000229520,LINC00404,-0.44388086,0.488577205,NA,HuH7,early
ENSG00000229520,LINC00404,-0.280073414,0.680700231,NA,HuH7,mid
ENSG00000229520,LINC00404,-0.756997753,0.318924921,NA,HepG2,mid
ENSG00000229520,LINC00404,-1.721942939,0.027164696,NA,HepG2,early
ENSG00000229520,LINC00404,-1.079822353,0.166387286,NA,HepG2,late
ENSG00000229522,RP11-347D21.4,-0.368616676,0.531827598,NA,HuH7,mid
ENSG00000229522,RP11-347D21.4,-0.50532584,0.441250612,NA,HepG2,mid
ENSG00000229522,RP11-347D21.4,-1.247415268,0.083429281,NA,HepG2,early
ENSG00000229522,RP11-347D21.4,-0.358094996,0.512436688,NA,HuH7,early
ENSG00000229522,RP11-347D21.4,-1.009687157,0.164505,NA,HepG2,late
ENSG00000229525,AC053503.4,-0.551320908,0.210358988,NA,HuH7,early
ENSG00000229525,AC053503.4,-0.004370582,0.993611209,NA,HepG2,mid
ENSG00000229525,AC053503.4,0.192899669,0.683629828,NA,HuH7,mid
